country,year,sex,age,population, gdp_for_year ($) ,suicides_no
Singapore,1991,male,15-24 years,231300,"45,47,44,42,836",25
Singapore,1991,female,25-34 years,292600,"45,47,44,42,836",28
Singapore,1991,female,15-24 years,221500,"45,47,44,42,836",16
Singapore,1991,female,35-54 years,369500,"45,47,44,42,836",25
Singapore,1991,female,5-14 years,195900,"45,47,44,42,836",4
Singapore,1991,male,5-14 years,211000,"45,47,44,42,836",0
Singapore,1992,male,75+ years,26000,"52,15,64,14,979",15
Singapore,1992,female,75+ years,38200,"52,15,64,14,979",20
Singapore,1992,male,55-74 years,147100,"52,15,64,14,979",26
Singapore,1992,female,55-74 years,153300,"52,15,64,14,979",27
Singapore,1992,male,25-34 years,299300,"52,15,64,14,979",43
Singapore,1992,male,35-54 years,400800,"52,15,64,14,979",53
Singapore,1992,female,25-34 years,293200,"52,15,64,14,979",28
Singapore,1992,male,15-24 years,228100,"52,15,64,14,979",21
Singapore,1992,female,35-54 years,391200,"52,15,64,14,979",32
Singapore,1992,female,15-24 years,220000,"52,15,64,14,979",9
Singapore,1992,male,5-14 years,211000,"52,15,64,14,979",2
Singapore,1992,female,5-14 years,195800,"52,15,64,14,979",1
Singapore,1993,male,75+ years,26800,"60,64,45,72,348",26
Singapore,1993,female,75+ years,39500,"60,64,45,72,348",20
Singapore,1993,male,55-74 years,151200,"60,64,45,72,348",31
Singapore,1993,male,35-54 years,420500,"60,64,45,72,348",56
Singapore,1993,female,55-74 years,157900,"60,64,45,72,348",21
Singapore,1993,male,25-34 years,296600,"60,64,45,72,348",36
Singapore,1993,male,15-24 years,224300,"60,64,45,72,348",19
Singapore,1993,female,35-54 years,411300,"60,64,45,72,348",28
Singapore,1993,female,25-34 years,292900,"60,64,45,72,348",19
Singapore,1993,female,15-24 years,217700,"60,64,45,72,348",13
Singapore,1993,female,5-14 years,200800,"60,64,45,72,348",1
Singapore,1993,male,5-14 years,216300,"60,64,45,72,348",0
Singapore,1994,male,75+ years,27500,"73,77,77,92,327",24
Singapore,1994,female,75+ years,40500,"73,77,77,92,327",23
Singapore,1994,male,55-74 years,157700,"73,77,77,92,327",37
Singapore,1994,female,55-74 years,165300,"73,77,77,92,327",26
Singapore,1994,male,35-54 years,439100,"73,77,77,92,327",69
Singapore,1994,male,25-34 years,291200,"73,77,77,92,327",35
Singapore,1994,male,15-24 years,222900,"73,77,77,92,327",24
Singapore,1994,female,35-54 years,429400,"73,77,77,92,327",39
Singapore,1994,female,15-24 years,216300,"73,77,77,92,327",19
Singapore,1994,female,25-34 years,291500,"73,77,77,92,327",17
Singapore,1994,female,5-14 years,207500,"73,77,77,92,327",2
Singapore,1994,male,5-14 years,223300,"73,77,77,92,327",1
Singapore,1995,male,75+ years,28200,"87,89,00,09,877",32
Singapore,1995,female,75+ years,41800,"87,89,00,09,877",24
Singapore,1995,male,55-74 years,164600,"87,89,00,09,877",46
Singapore,1995,male,35-54 years,457000,"87,89,00,09,877",92
Singapore,1995,female,55-74 years,172900,"87,89,00,09,877",28
Singapore,1995,female,35-54 years,447500,"87,89,00,09,877",50
Singapore,1995,male,25-34 years,286200,"87,89,00,09,877",31
Singapore,1995,male,15-24 years,221900,"87,89,00,09,877",23
Singapore,1995,female,15-24 years,215400,"87,89,00,09,877",16
Singapore,1995,female,25-34 years,289600,"87,89,00,09,877",20
Singapore,1995,male,5-14 years,228000,"87,89,00,09,877",2
Singapore,1995,female,5-14 years,212200,"87,89,00,09,877",0
Singapore,1996,male,75+ years,28800,"96,40,37,58,865",26
Singapore,1996,female,75+ years,42600,"96,40,37,58,865",21
Singapore,1996,male,55-74 years,171300,"96,40,37,58,865",21
Singapore,1996,male,25-34 years,283600,"96,40,37,58,865",34
Singapore,1996,male,35-54 years,475400,"96,40,37,58,865",50
Singapore,1996,female,55-74 years,180800,"96,40,37,58,865",19
Singapore,1996,male,15-24 years,220500,"96,40,37,58,865",20
Singapore,1996,female,25-34 years,289000,"96,40,37,58,865",17
Singapore,1996,female,35-54 years,465900,"96,40,37,58,865",21
Singapore,1996,female,15-24 years,213600,"96,40,37,58,865",6
Singapore,1996,female,5-14 years,217600,"96,40,37,58,865",3
Singapore,1996,male,5-14 years,234000,"96,40,37,58,865",1
Singapore,1997,male,75+ years,29500,"1,00,16,39,95,151",24
Singapore,1997,female,75+ years,43700,"1,00,16,39,95,151",15
Singapore,1997,male,55-74 years,176100,"1,00,16,39,95,151",36
Singapore,1997,male,25-34 years,282000,"1,00,16,39,95,151",44
Singapore,1997,male,35-54 years,495200,"1,00,16,39,95,151",74
Singapore,1997,female,25-34 years,289500,"1,00,16,39,95,151",29
Singapore,1997,female,55-74 years,186200,"1,00,16,39,95,151",18
Singapore,1997,female,35-54 years,485900,"1,00,16,39,95,151",34
Singapore,1997,male,15-24 years,218600,"1,00,16,39,95,151",15
Singapore,1997,female,15-24 years,211600,"1,00,16,39,95,151",10
Singapore,1997,male,5-14 years,238600,"1,00,16,39,95,151",3
Singapore,1997,female,5-14 years,223100,"1,00,16,39,95,151",1
Singapore,1998,male,75+ years,30200,"85,70,76,36,233",20
Singapore,1998,female,75+ years,45000,"85,70,76,36,233",20
Singapore,1998,male,55-74 years,180700,"85,70,76,36,233",45
Singapore,1998,female,55-74 years,191000,"85,70,76,36,233",35
Singapore,1998,male,25-34 years,281300,"85,70,76,36,233",41
Singapore,1998,male,35-54 years,515800,"85,70,76,36,233",69
Singapore,1998,male,15-24 years,216100,"85,70,76,36,233",22
Singapore,1998,female,25-34 years,291400,"85,70,76,36,233",24
Singapore,1998,female,15-24 years,209400,"85,70,76,36,233",15
Singapore,1998,female,35-54 years,507300,"85,70,76,36,233",34
Singapore,1998,male,5-14 years,243800,"85,70,76,36,233",3
Singapore,1998,female,5-14 years,228200,"85,70,76,36,233",0
Singapore,1999,male,75+ years,31400,"86,28,31,26,844",21
Singapore,1999,male,55-74 years,186300,"86,28,31,26,844",43
Singapore,1999,female,75+ years,46100,"86,28,31,26,844",8
Singapore,1999,male,35-54 years,535500,"86,28,31,26,844",75
Singapore,1999,male,25-34 years,277300,"86,28,31,26,844",31
Singapore,1999,female,55-74 years,197700,"86,28,31,26,844",16
Singapore,1999,female,35-54 years,527100,"86,28,31,26,844",39
Singapore,1999,male,15-24 years,214200,"86,28,31,26,844",15
Singapore,1999,female,25-34 years,289800,"86,28,31,26,844",16
Singapore,1999,female,15-24 years,207400,"86,28,31,26,844",8
Singapore,1999,female,5-14 years,234400,"86,28,31,26,844",3
Singapore,1999,male,5-14 years,249900,"86,28,31,26,844",2
Singapore,2000,male,75+ years,32600,"95,83,39,32,715",16
Singapore,2000,male,55-74 years,189200,"95,83,39,32,715",48
Singapore,2000,female,75+ years,47400,"95,83,39,32,715",11
Singapore,2000,male,35-54 years,555800,"95,83,39,32,715",87
Singapore,2000,male,25-34 years,271100,"95,83,39,32,715",34
Singapore,2000,female,35-54 years,548100,"95,83,39,32,715",44
Singapore,2000,female,55-74 years,201600,"95,83,39,32,715",16
Singapore,2000,female,15-24 years,208300,"95,83,39,32,715",16
Singapore,2000,male,15-24 years,215200,"95,83,39,32,715",14
Singapore,2000,female,25-34 years,286400,"95,83,39,32,715",17
Singapore,2000,male,5-14 years,253800,"95,83,39,32,715",5
Singapore,2000,female,5-14 years,238100,"95,83,39,32,715",1
Singapore,2001,male,75+ years,34800,"89,28,62,08,629",18
Singapore,2001,female,75+ years,50200,"89,28,62,08,629",12
Singapore,2001,male,55-74 years,194800,"89,28,62,08,629",40
Singapore,2001,male,25-34 years,265800,"89,28,62,08,629",43
Singapore,2001,male,35-54 years,573200,"89,28,62,08,629",65
Singapore,2001,male,15-24 years,216300,"89,28,62,08,629",21
Singapore,2001,female,55-74 years,207900,"89,28,62,08,629",20
Singapore,2001,female,35-54 years,566000,"89,28,62,08,629",44
Singapore,2001,female,15-24 years,209200,"89,28,62,08,629",16
Singapore,2001,female,25-34 years,283700,"89,28,62,08,629",21
Singapore,2001,male,5-14 years,258300,"89,28,62,08,629",3
Singapore,2001,female,5-14 years,242800,"89,28,62,08,629",2
Singapore,2002,male,75+ years,37200,"91,94,11,92,896",19
Singapore,2002,female,75+ years,53600,"91,94,11,92,896",19
Singapore,2002,male,55-74 years,206500,"91,94,11,92,896",33
Singapore,2002,male,35-54 years,582400,"91,94,11,92,896",87
Singapore,2002,male,25-34 years,265900,"91,94,11,92,896",38
Singapore,2002,female,15-24 years,209600,"91,94,11,92,896",20
Singapore,2002,female,35-54 years,576200,"91,94,11,92,896",52
Singapore,2002,female,55-74 years,220400,"91,94,11,92,896",18
Singapore,2002,female,25-34 years,286100,"91,94,11,92,896",20
Singapore,2002,male,15-24 years,216400,"91,94,11,92,896",15
Singapore,2002,female,5-14 years,247700,"91,94,11,92,896",0
Singapore,2002,male,5-14 years,263200,"91,94,11,92,896",0
Singapore,2003,male,75+ years,39400,"97,00,13,77,569",22
Singapore,2003,female,75+ years,57000,"97,00,13,77,569",16
Singapore,2003,male,55-74 years,218800,"97,00,13,77,569",39
Singapore,2003,male,25-34 years,263800,"97,00,13,77,569",38
Singapore,2003,male,35-54 years,592400,"97,00,13,77,569",76
Singapore,2003,female,55-74 years,232800,"97,00,13,77,569",26
Singapore,2003,male,15-24 years,221500,"97,00,13,77,569",24
Singapore,2003,female,35-54 years,586600,"97,00,13,77,569",42
Singapore,2003,female,25-34 years,286600,"97,00,13,77,569",20
Singapore,2003,female,15-24 years,214300,"97,00,13,77,569",13
Singapore,2003,female,5-14 years,248900,"97,00,13,77,569",2
Singapore,2003,male,5-14 years,264100,"97,00,13,77,569",2
Singapore,2004,male,75+ years,42100,"1,14,18,85,57,567",24
Singapore,2004,female,75+ years,60900,"1,14,18,85,57,567",14
Singapore,2004,male,55-74 years,231800,"1,14,18,85,57,567",46
Singapore,2004,male,35-54 years,598400,"1,14,18,85,57,567",87
Singapore,2004,female,55-74 years,246500,"1,14,18,85,57,567",32
Singapore,2004,male,25-34 years,263100,"1,14,18,85,57,567",34
Singapore,2004,female,35-54 years,597700,"1,14,18,85,57,567",52
Singapore,2004,female,25-34 years,287900,"1,14,18,85,57,567",18
Singapore,2004,male,15-24 years,228400,"1,14,18,85,57,567",13
Singapore,2004,female,15-24 years,220500,"1,14,18,85,57,567",10
Singapore,2004,female,5-14 years,243800,"1,14,18,85,57,567",4
Singapore,2004,male,5-14 years,260300,"1,14,18,85,57,567",1
Singapore,2005,male,75+ years,44200,"1,27,41,76,88,056",32
Singapore,2005,male,55-74 years,245000,"1,27,41,76,88,056",56
Singapore,2005,female,75+ years,64200,"1,27,41,76,88,056",11
Singapore,2005,male,35-54 years,605700,"1,27,41,76,88,056",99
Singapore,2005,male,25-34 years,265600,"1,27,41,76,88,056",37
Singapore,2005,female,55-74 years,259500,"1,27,41,76,88,056",27
Singapore,2005,female,35-54 years,604300,"1,27,41,76,88,056",50
Singapore,2005,male,15-24 years,233900,"1,27,41,76,88,056",16
Singapore,2005,female,15-24 years,225500,"1,27,41,76,88,056",13
Singapore,2005,female,25-34 years,289600,"1,27,41,76,88,056",15
Singapore,2005,female,5-14 years,244900,"1,27,41,76,88,056",3
Singapore,2005,male,5-14 years,260000,"1,27,41,76,88,056",0
Singapore,2006,male,75+ years,46700,"1,47,79,72,18,201",14
Singapore,2006,female,75+ years,67600,"1,47,79,72,18,201",19
Singapore,2006,male,55-74 years,258800,"1,47,79,72,18,201",58
Singapore,2006,male,35-54 years,615500,"1,47,79,72,18,201",118
Singapore,2006,female,55-74 years,273400,"1,47,79,72,18,201",39
Singapore,2006,male,25-34 years,267200,"1,47,79,72,18,201",25
Singapore,2006,female,35-54 years,616100,"1,47,79,72,18,201",55
Singapore,2006,female,25-34 years,292800,"1,47,79,72,18,201",24
Singapore,2006,male,15-24 years,240400,"1,47,79,72,18,201",15
Singapore,2006,female,15-24 years,231800,"1,47,79,72,18,201",3
Singapore,2006,female,5-14 years,243400,"1,47,79,72,18,201",1
Singapore,2006,male,5-14 years,258200,"1,47,79,72,18,201",1
Singapore,2007,male,75+ years,45000,"1,79,98,12,88,567",27
Singapore,2007,female,75+ years,68300,"1,79,98,12,88,567",17
Singapore,2007,male,55-74 years,267000,"1,79,98,12,88,567",41
Singapore,2007,female,55-74 years,281800,"1,79,98,12,88,567",40
Singapore,2007,male,35-54 years,609000,"1,79,98,12,88,567",77
Singapore,2007,male,25-34 years,263500,"1,79,98,12,88,567",28
Singapore,2007,male,15-24 years,242200,"1,79,98,12,88,567",24
Singapore,2007,female,35-54 years,608800,"1,79,98,12,88,567",46
Singapore,2007,female,25-34 years,285500,"1,79,98,12,88,567",18
Singapore,2007,female,15-24 years,233600,"1,79,98,12,88,567",10
Singapore,2007,female,5-14 years,235100,"1,79,98,12,88,567",0
Singapore,2007,male,5-14 years,249800,"1,79,98,12,88,567",0
Singapore,2008,male,75+ years,47500,"1,92,22,58,81,688",28
Singapore,2008,female,75+ years,71800,"1,92,22,58,81,688",13
Singapore,2008,male,55-74 years,282300,"1,92,22,58,81,688",49
Singapore,2008,male,35-54 years,615400,"1,92,22,58,81,688",93
Singapore,2008,male,25-34 years,265900,"1,92,22,58,81,688",27
Singapore,2008,female,55-74 years,296800,"1,92,22,58,81,688",29
Singapore,2008,female,35-54 years,616400,"1,92,22,58,81,688",45
Singapore,2008,female,25-34 years,287100,"1,92,22,58,81,688",14
Singapore,2008,female,15-24 years,240800,"1,92,22,58,81,688",11
Singapore,2008,male,15-24 years,247500,"1,92,22,58,81,688",9
Singapore,2008,male,5-14 years,245300,"1,92,22,58,81,688",1
Singapore,2008,female,5-14 years,232100,"1,92,22,58,81,688",0
Singapore,2009,male,75+ years,50400,"1,92,40,83,87,762",22
Singapore,2009,female,75+ years,75900,"1,92,40,83,87,762",18
Singapore,2009,male,55-74 years,299900,"1,92,40,83,87,762",50
Singapore,2009,male,35-54 years,623400,"1,92,40,83,87,762",99
Singapore,2009,male,25-34 years,274700,"1,92,40,83,87,762",41
Singapore,2009,female,55-74 years,313500,"1,92,40,83,87,762",33
Singapore,2009,male,15-24 years,254400,"1,92,40,83,87,762",21
Singapore,2009,female,35-54 years,626800,"1,92,40,83,87,762",40
Singapore,2009,female,15-24 years,250100,"1,92,40,83,87,762",11
Singapore,2009,female,25-34 years,296900,"1,92,40,83,87,762",9
Singapore,2009,female,5-14 years,228900,"1,92,40,83,87,762",3
Singapore,2009,male,5-14 years,241200,"1,92,40,83,87,762",2
Singapore,2010,male,75+ years,53300,"2,36,42,17,82,178",27
Singapore,2010,male,55-74 years,315800,"2,36,42,17,82,178",48
Singapore,2010,male,35-54 years,625200,"2,36,42,17,82,178",94
Singapore,2010,female,75+ years,80900,"2,36,42,17,82,178",12
Singapore,2010,female,55-74 years,329000,"2,36,42,17,82,178",28
Singapore,2010,male,25-34 years,274300,"2,36,42,17,82,178",20
Singapore,2010,female,35-54 years,630600,"2,36,42,17,82,178",34
Singapore,2010,female,15-24 years,252900,"2,36,42,17,82,178",13
Singapore,2010,female,25-34 years,296900,"2,36,42,17,82,178",12
Singapore,2010,male,15-24 years,257900,"2,36,42,17,82,178",7
Singapore,2010,male,5-14 years,235500,"2,36,42,17,82,178",1
Singapore,2010,female,5-14 years,224500,"2,36,42,17,82,178",0
Singapore,2011,male,75+ years,55900,"2,75,96,69,26,379",18
Singapore,2011,male,55-74 years,333700,"2,75,96,69,26,379",68
Singapore,2011,female,75+ years,84300,"2,75,96,69,26,379",12
Singapore,2011,male,35-54 years,623200,"2,75,96,69,26,379",81
Singapore,2011,female,55-74 years,347600,"2,75,96,69,26,379",42
Singapore,2011,male,25-34 years,269000,"2,75,96,69,26,379",18
Singapore,2011,female,35-54 years,631700,"2,75,96,69,26,379",35
Singapore,2011,female,15-24 years,255000,"2,75,96,69,26,379",14
Singapore,2011,male,15-24 years,260800,"2,75,96,69,26,379",12
Singapore,2011,female,25-34 years,291100,"2,75,96,69,26,379",8
Singapore,2011,female,5-14 years,219200,"2,75,96,69,26,379",0
Singapore,2011,male,5-14 years,229400,"2,75,96,69,26,379",0
Singapore,2012,male,75+ years,58300,"2,90,67,36,81,684",21
Singapore,2012,male,55-74 years,352500,"2,90,67,36,81,684",91
Singapore,2012,female,75+ years,87100,"2,90,67,36,81,684",15
Singapore,2012,male,35-54 years,621200,"2,90,67,36,81,684",89
Singapore,2012,female,35-54 years,632900,"2,90,67,36,81,684",66
Singapore,2012,female,55-74 years,366600,"2,90,67,36,81,684",35
Singapore,2012,male,25-34 years,263800,"2,90,67,36,81,684",22
Singapore,2012,male,15-24 years,264800,"2,90,67,36,81,684",19
Singapore,2012,female,15-24 years,258600,"2,90,67,36,81,684",17
Singapore,2012,female,25-34 years,286200,"2,90,67,36,81,684",15
Singapore,2012,female,5-14 years,214900,"2,90,67,36,81,684",1
Singapore,2012,male,5-14 years,224700,"2,90,67,36,81,684",1
Singapore,2013,male,75+ years,61658,"3,04,45,43,27,499",25
Singapore,2013,male,55-74 years,370242,"3,04,45,43,27,499",84
Singapore,2013,female,75+ years,91216,"3,04,45,43,27,499",14
Singapore,2013,male,35-54 years,616200,"3,04,45,43,27,499",77
Singapore,2013,male,15-24 years,264023,"3,04,45,43,27,499",30
Singapore,2013,male,25-34 years,265275,"3,04,45,43,27,499",29
Singapore,2013,female,55-74 years,384544,"3,04,45,43,27,499",30
Singapore,2013,female,35-54 years,631208,"3,04,45,43,27,499",40
Singapore,2013,female,15-24 years,257932,"3,04,45,43,27,499",15
Singapore,2013,female,25-34 years,287210,"3,04,45,43,27,499",13
Singapore,2013,female,5-14 years,211362,"3,04,45,43,27,499",0
Singapore,2013,male,5-14 years,220586,"3,04,45,43,27,499",0
Singapore,2014,male,75+ years,66198,"3,11,53,94,99,645",29
Singapore,2014,male,55-74 years,387256,"3,11,53,94,99,645",97
Singapore,2014,male,35-54 years,611207,"3,11,53,94,99,645",73
Singapore,2014,male,25-34 years,268258,"3,11,53,94,99,645",30
Singapore,2014,female,75+ years,97390,"3,11,53,94,99,645",10
Singapore,2014,female,55-74 years,400651,"3,11,53,94,99,645",34
Singapore,2014,male,15-24 years,259416,"3,11,53,94,99,645",20
Singapore,2014,female,35-54 years,630881,"3,11,53,94,99,645",46
Singapore,2014,female,25-34 years,289688,"3,11,53,94,99,645",9
Singapore,2014,female,15-24 years,251839,"3,11,53,94,99,645",5
Singapore,2014,female,5-14 years,209039,"3,11,53,94,99,645",1
Singapore,2014,male,5-14 years,217547,"3,11,53,94,99,645",1
Singapore,2015,male,75+ years,71060,"3,04,09,77,59,674",15
Singapore,2015,male,55-74 years,403996,"3,04,09,77,59,674",73
Singapore,2015,male,35-54 years,606327,"3,04,09,77,59,674",79
Singapore,2015,female,75+ years,103599,"3,04,09,77,59,674",13
Singapore,2015,male,25-34 years,270351,"3,04,09,77,59,674",30
Singapore,2015,male,15-24 years,257780,"3,04,09,77,59,674",19
Singapore,2015,female,55-74 years,416616,"3,04,09,77,59,674",28
Singapore,2015,female,25-34 years,291298,"3,04,09,77,59,674",18
Singapore,2015,female,15-24 years,249249,"3,04,09,77,59,674",15
Singapore,2015,female,35-54 years,629999,"3,04,09,77,59,674",36
Singapore,2015,male,5-14 years,213262,"3,04,09,77,59,674",2
Singapore,2015,female,5-14 years,205578,"3,04,09,77,59,674",1
Slovakia,1992,male,75+ years,80914,"15,43,12,88,006",45
Slovakia,1992,male,35-54 years,681903,"15,43,12,88,006",299
Slovakia,1992,male,55-74 years,376475,"15,43,12,88,006",153
Slovakia,1992,male,25-34 years,397370,"15,43,12,88,006",101
Slovakia,1992,male,15-24 years,409337,"15,43,12,88,006",54
Slovakia,1992,female,55-74 years,482354,"15,43,12,88,006",53
Slovakia,1992,female,75+ years,140211,"15,43,12,88,006",15
Slovakia,1992,female,35-54 years,704576,"15,43,12,88,006",49
Slovakia,1992,female,25-34 years,385070,"15,43,12,88,006",16
Slovakia,1992,female,15-24 years,392659,"15,43,12,88,006",7
Slovakia,1992,female,5-14 years,419798,"15,43,12,88,006",2
Slovakia,1992,male,5-14 years,438561,"15,43,12,88,006",2
Slovakia,1993,male,75+ years,76871,"16,45,22,01,101",38
Slovakia,1993,male,35-54 years,697893,"16,45,22,01,101",304
Slovakia,1993,male,55-74 years,379898,"16,45,22,01,101",133
Slovakia,1993,male,25-34 years,389917,"16,45,22,01,101",93
Slovakia,1993,male,15-24 years,420445,"16,45,22,01,101",52
